id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUM4MUlIWDNRRRAB,"Decent food and superb customer service. Plus, you can even use Burpple deals to get your money’s worth!",3 months ago,2020-10-16 11:15:45.053038,4.0,Fann Chong,157,0,https://www.google.com/maps/contrib/111980012340186517982?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURjaDZIcXVBRRAB,"Quiet during the CCB period. Prices a bit high for the quantity but other than that, its a nice place to chill.",3 months ago,2020-10-16 11:15:45.053687,4.0,jimmy chia,0,0,https://www.google.com/maps/contrib/107420749851505775085?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURjd3FIRjZRRRAB,,4 months ago,2020-10-16 11:15:45.054340,2.0,Camillia J,3,0,https://www.google.com/maps/contrib/105458164862429775530?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURjN0xmOEdREAE,,4 months ago,2020-10-16 11:15:45.054951,5.0,Htutwin Htut,0,0,https://www.google.com/maps/contrib/113520160533625968582?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNzMjVicUhBEAE,"A sparkly, unicorn-y, hello-kitty, fruit juice in a test tube sort of place. Simple good salads, western fare (fish and chips, pasta, chicken wings), with a smile, a bit of whimsy, and a pastel colored deco vibe.",4 months ago,2020-10-16 11:15:45.055527,5.0,Andrew McGlinchey,0,0,https://www.google.com/maps/contrib/116445857170661717352?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURjbE9hT2VREAE,"Amazing food, nice ambience and staff are very friendly! Overall a fantastic place to dine in .",4 months ago,2020-10-16 11:15:45.056141,5.0,Nathaniel Lim,20,0,https://www.google.com/maps/contrib/117391519042091837958?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNjcy12bTZRRRAB,,6 months ago,2020-10-16 11:15:45.056682,5.0,Donovan Lo,1,0,https://www.google.com/maps/contrib/111338326563785603702?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNjM1otT3RRRRAB,"Super fun place to bring your kids. There's a play area that doesn't really look like much but the kids will entertain themselves for hours or as long as you take to eat. Surprisingly very good food!!!!!! And in line with their theme, each table gets a little selection of welcome drinks (fresh juices) served in test tubes. So adorable. Dessert is sooooooo yum. Pretty good selection of food on menu and there's a lunch and dinner promotion on most of the time.",6 months ago,2020-10-16 11:15:45.057304,4.0,k T.,0,0,https://www.google.com/maps/contrib/100611326462836480213?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNjOVpTRVN3EAE,The food here was good and the portions are big.,6 months ago,2020-10-16 11:15:45.057842,5.0,stanley yue,0,0,https://www.google.com/maps/contrib/108667227199583594953?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNjbGJPR1hREAE,Very nice food and good service.,6 months ago,2020-10-16 11:15:45.058464,5.0,Lynn羿均,0,0,https://www.google.com/maps/contrib/109605221037191725538?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNjNmVHTWZBEAE,,7 months ago,2020-10-16 11:15:51.606684,4.0,Xieme Low,0,0,https://www.google.com/maps/contrib/105608896280156151205?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNZb3VXWGlRRRAB,"Very good burger, great happy hour rates on beer... Really weird restaurant theme. Random hospital objects and plushies everywhere which don't make sense at all. Feels like the utensils were taken either from a chemistry lab or old Changi hospital. Stayed away for so many years thinking it's a vegan fruit place due to it's name but was pleasantly surprised with the food, will be back!",7 months ago,2020-10-16 11:15:51.607336,4.0,kushal tandon,0,0,https://www.google.com/maps/contrib/109174090684973488010?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURzbnR2aU9BEAE,"Great ambience, quiet and pleasant. Next to small roads so no loud traffic. Soft pop cover music.  The food was fantastic! When you sit down they bring you fruit juice samples in test tubes and you drink out of beakers. Overall the theme and setting is great.  The burger was juicy, and had a very nice smell of cumin. Dory was very nice as well. I really like the fruit salad in the burger.  If you come on a weekday. The set lunch is only $12++.",7 months ago,2020-10-16 11:15:51.607893,5.0,Edward Teo,0,0,https://www.google.com/maps/contrib/106063080122479562910?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURzbHZQY29RRRAB,Had their set lunch. Their tomato soup is worse than canned tomatoes soup. Salty and extremely watery.,7 months ago,2020-10-16 11:15:51.608415,1.0,Michelle Koh,0,0,https://www.google.com/maps/contrib/115346583249187771489?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURzNk1yc2ZnEAE,Food is delicious . Red velvet couldn't complaint and nice vibe environment. Worth another visit,7 months ago,2020-10-16 11:15:51.608930,5.0,Adrian Ryuu,0,0,https://www.google.com/maps/contrib/115906441698935067693?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzMTZ1bGp3RRAB,Nice and cosy. Not too crowded which made the experience wonderful.,7 months ago,2020-10-16 11:15:51.609450,4.0,Celt Krandall,2,0,https://www.google.com/maps/contrib/109618472409979858693?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNzeF9Qc1R3EAE,They provide free test tubes of juices. Feels like I'm back in school. Pork chop was the bomb.,7 months ago,2020-10-16 11:15:51.609969,5.0,Jan Tan,4,0,https://www.google.com/maps/contrib/115456494486545671674?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzaC02NXNnRRAB,,7 months ago,2020-10-16 11:15:51.610486,3.0,tarmidi amin,0,0,https://www.google.com/maps/contrib/110852433105056450619?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNzNjZLWElnEAE,Pork chop is awesome and its great to wssh down with a glass of freshly pressed juice. Gives u a satisfying meal leaving you feeling fresh,8 months ago,2020-10-16 11:15:51.610999,5.0,Simon Lee,3,0,https://www.google.com/maps/contrib/104071617008738365247?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNzZ196SlpnEAE,i really liked their fruits theme. was served with a refreshing shot when we sat down and their eggs benedict was really delicious,8 months ago,2020-10-16 11:15:51.611543,5.0,gitriea kotinbm,3,0,https://www.google.com/maps/contrib/118407546317390235777?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzMWQyTHRnRRAB,Great deal with Burpple Beyond,8 months ago,2020-10-16 11:15:58.024112,5.0,Shiwei Huang,0,0,https://www.google.com/maps/contrib/112474500709908495626?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNzb2VtcEN3EAE,Always enjoyed dining here. The pork chop is da bomb,8 months ago,2020-10-16 11:15:58.024649,5.0,Simon Lee,2,0,https://www.google.com/maps/contrib/114736991350606299425?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzMXVmRDlRRRAB,,8 months ago,2020-10-16 11:15:58.025182,5.0,Ah Lee,7,0,https://www.google.com/maps/contrib/112247792445327125716?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzcHZiNjBBRRAB,"Very cool concept, super aesthetic and cute place with pink and light blue decorations , has high tables outside. Every table comes with a soft toy sitting on the chair so it's so cute. Staff was v friendly and the menu was also super pretty. There's a weekday lunch set frm 11pm to 3pm and it's 12+++ quite worth it but only have 3 choices",8 months ago,2020-10-16 11:15:58.025764,4.0,bel lol,0,0,https://www.google.com/maps/contrib/111408236210448487613?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNza3RLdGRREAE,,8 months ago,2020-10-16 11:15:58.026486,4.0,Say Huat LIM,0,0,https://www.google.com/maps/contrib/105568049288577507221?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzd3VXUDl3RRAB,"Interesting concept, pretty decent taste, good ambience with cushions.",8 months ago,2020-10-16 11:15:58.027003,4.0,Lance Ng,0,0,https://www.google.com/maps/contrib/100323948681342635903?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzMlA2dDBRRRAB,,8 months ago,2020-10-16 11:15:58.027598,3.0,ketki dabke,2,0,https://www.google.com/maps/contrib/116747369995182362049?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzOEt5ODdBRRAB,,8 months ago,2020-10-16 11:15:58.028315,4.0,William Lum,0,0,https://www.google.com/maps/contrib/112910964776774813412?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNzMEtHRmJBEAE,,8 months ago,2020-10-16 11:15:58.028890,5.0,Rising Stars,0,0,https://www.google.com/maps/contrib/115988024296732034512?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzd0oyY3VRRRAB,"Nice place for dining, not expensive",8 months ago,2020-10-16 11:15:58.029430,5.0,Jun Yuan Chia,0,0,https://www.google.com/maps/contrib/107626473391993708740?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNzd1BEam5RRRAB,,8 months ago,2020-10-16 11:16:04.823294,3.0,Eldrid Tan,0,0,https://www.google.com/maps/contrib/109949653973170224973?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNaV8tNUhnEAE,"Beautiful and calm place with many artistic cakes as well as well as healthy fruit juices!! A place for friends and families to chill and enjoy the clean, spacious feel with healthy juices!!",9 months ago,2020-10-16 11:16:04.824539,5.0,Jeri Augustus,0,0,https://www.google.com/maps/contrib/100984746339497015519?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNczl5aFFREAE,"Great food, good price. Big portions. Value for money.",9 months ago,2020-10-16 11:16:04.825381,5.0,Jitning Lim,6,0,https://www.google.com/maps/contrib/107281883840111733127?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNMF9iNUdREAE,,9 months ago,2020-10-16 11:16:04.826156,5.0,wong kwai keng,0,0,https://www.google.com/maps/contrib/116327867052339907469?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNdWIyM2NnEAE,Better than your typical hipster cafe. Always good!,9 months ago,2020-10-16 11:16:04.827523,5.0,Emmanuel Ng,0,0,https://www.google.com/maps/contrib/110133011839312452288?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNd1liVVpnEAE,"Second time here and it is still as fantastic. Service with a smile and the quality of the food never ceases to amaze me. Usually cafes have pretty meh bites but portions with FFL were not only big but the ingredients used, presentation of the dish and taste of the food exceeds my expectations time and again.  Great for groups, gatherings and for chilling. I highly recommend and will definitely be going back for more!",9 months ago,2020-10-16 11:16:04.828393,5.0,Abigail Lee,9,0,https://www.google.com/maps/contrib/108466933629012188177?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNcHJpNVh3EAE,Really nice food and kind customer service. 🤤👍,9 months ago,2020-10-16 11:16:04.828982,4.0,Raiden Yeo,19,0,https://www.google.com/maps/contrib/117852025409981833097?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNaHAyNVh3EAE,Good happy hour rates. Children friendly. Highly recommended for parents with kids,9 months ago,2020-10-16 11:16:04.829636,3.0,Chua Kim Teck,0,0,https://www.google.com/maps/contrib/100008036517022664086?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURNMHVxSnlnRRAB,,9 months ago,2020-10-16 11:16:04.830313,4.0,rena lim,0,0,https://www.google.com/maps/contrib/113432853313972777960?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNdElHellBEAE,,9 months ago,2020-10-16 11:16:04.830909,3.0,jiajian zhong,0,0,https://www.google.com/maps/contrib/105149711634855879244?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURNNk1YYUtBEAE,"Loved the flat white, and the pancakes.",10 months ago,2020-10-16 11:16:13.408899,5.0,Rahul Bharti,0,0,https://www.google.com/maps/contrib/111245584966736263786?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNMzR5UkRBEAE,"You would think that they'll be focusing on their fruit related menu because of their name. But you'll be surprised by their non fruit related main dishes. They're amazing. We tried their fish and chips, as well as the classic pork chops. The food presentation was superb, tasted great and priced reasonably! (No service charge even!)",10 months ago,2020-10-16 11:16:13.409510,5.0,Simon Yang,0,0,https://www.google.com/maps/contrib/118324012874170644408?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNMTZialZREAE,,10 months ago,2020-10-16 11:16:13.410076,5.0,Lowie Camaymayan,7,0,https://www.google.com/maps/contrib/106323646760593588821?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNNNl9qZmp3RRAB,A nice to have drink and happy hour at reasonable price,10 months ago,2020-10-16 11:16:13.410607,5.0,William Chan,0,0,https://www.google.com/maps/contrib/117090272223192310406?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNODhxY0FnEAE,,10 months ago,2020-10-16 11:16:13.411403,4.0,Hao Chen Lu,0,0,https://www.google.com/maps/contrib/103680746343620867949?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNX1pTZGNREAE,"Relaxed kids friendly ambience with rather generous servings, i had the beef burger and was definitely full post meal. Price was reasonable for a location away from the usual brunch spots in Katong",10 months ago,2020-10-16 11:16:13.412107,4.0,kevin kwok,0,0,https://www.google.com/maps/contrib/113202055637927767789?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNbmYzaE1BEAE,,10 months ago,2020-10-16 11:16:13.412678,5.0,Ee wee Shue,0,0,https://www.google.com/maps/contrib/114159138353090621274?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNdm9ib0ZBEAE,Like the juices and decoration of Fresh Fruits Lab. Happy that able to sit out with my dog,10 months ago,2020-10-16 11:16:13.413208,5.0,Viviene Goh,10,0,https://www.google.com/maps/contrib/110811388762143797977?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNNcnBmVWFREAE,,10 months ago,2020-10-16 11:16:13.413736,5.0,அழகு / ALAGU,0,0,https://www.google.com/maps/contrib/117455001586664756172?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUQwN2RtRkJnEAE,,10 months ago,2020-10-16 11:16:13.414264,5.0,Rick Uhde,9,0,https://www.google.com/maps/contrib/115950354532327678776?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUQwOWV1bkZREAE,,11 months ago,2020-10-16 11:16:20.453184,4.0,Corinne Ng,1,0,https://www.google.com/maps/contrib/103931514729842379910?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUQwMWQtekpREAE,"The place is quite cozy, nicely decorated with some soft toys :) Free fruit drink is given in test tubes, which makes it kind of cute too but the prices are not that cheap",11 months ago,2020-10-16 11:16:20.453830,4.0,αтнєиα lιм,36,0,https://www.google.com/maps/contrib/112215144661702447090?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUQwbVpfTFRBEAE,,11 months ago,2020-10-16 11:16:20.454484,4.0,Mihir Ajmera,1,0,https://www.google.com/maps/contrib/101208558144302966913?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUQwdHQtXzFRRRAB,Interesting I read on the net that some people only eat fruits. They call themselves fruitarian I believe. I am not recommending the practice as I am not a dietician,11 months ago,2020-10-16 11:16:20.455185,3.0,Raphael Leong,0,0,https://www.google.com/maps/contrib/100281645892652885832?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUQwNHNPd1VREAE,"Great food. Worth a try, and returning for more too.",11 months ago,2020-10-16 11:16:20.455881,5.0,CY Tay,0,0,https://www.google.com/maps/contrib/114667104270308735860?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUQwdktqRzJBRRAB,,11 months ago,2020-10-16 11:16:20.456621,4.0,chen yi,0,0,https://www.google.com/maps/contrib/104484821841390589651?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUMwNDhudUF3EAE,,a year ago,2020-10-16 11:16:20.457165,2.0,Liew Pauline,10,0,https://www.google.com/maps/contrib/104910782205379101277?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUMwdGRxVUFnEAE,,a year ago,2020-10-16 11:16:20.457754,4.0,timmy hoo,0,0,https://www.google.com/maps/contrib/112517559137322404268?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUMwbWVfU25RRRAB,"My favourite cafe in SG. It serves delicious food consistently and never disappoints each time I visit. I love the masago caviar pasta the most here, it’s my go-to pasta. It was my friend’s first visit to the cafe and she loved the quality of the food here. She thoroughly enjoyed her salmon steak!  We went on a weekday for dinner, so we had free dessert and soup of the day with every main course ordered. The carrot soup was yummy! (:",a year ago,2020-10-16 11:16:20.458381,5.0,Lim Yi Yin,12,0,https://www.google.com/maps/contrib/112572004171314288326?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUMwZ2JLX0pREAE,,a year ago,2020-10-16 11:16:20.458936,5.0,Sibi Stephan,0,0,https://www.google.com/maps/contrib/107305535573347279340?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUMwdm9DU1BnEAE,,a year ago,2020-10-16 11:16:26.986054,4.0,LiangYun Gong,0,0,https://www.google.com/maps/contrib/116959084948490471175?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUMwbnBDaG5nRRAB,"Had a great ribeye steak for dinner, done very well. Great sliders and the little miss koala sandwich was fabulous. Will definitely return.",a year ago,2020-10-16 11:16:26.986612,5.0,stephen chew,3,0,https://www.google.com/maps/contrib/110896149477162892564?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUMwcU5LWnlBRRAB,,a year ago,2020-10-16 11:16:26.987125,4.0,janevy chew,0,0,https://www.google.com/maps/contrib/110396092247614244409?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUMwa05qd3dRRRAB,The salad was very fresh and the burger taste so good. Cosy ambience. Great place to chill.,a year ago,2020-10-16 11:16:26.988304,5.0,Norden Grimmettba,38,0,https://www.google.com/maps/contrib/117245193215825912081?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURValllX2Z3EAE,,a year ago,2020-10-16 11:16:26.989211,4.0,Mathias Larsson,7,0,https://www.google.com/maps/contrib/107361401688971891656?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURVaHNfV1lnEAE,,a year ago,2020-10-16 11:16:26.990022,5.0,Samantha Chin,9,0,https://www.google.com/maps/contrib/106565618961906651391?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURVd3BiRW5RRRAB,"Always great food, delicious tasting coffee server by nice, pleasant people. Keep up the good work guys!",a year ago,2020-10-16 11:16:26.990973,5.0,Jonathan Wilson,1,0,https://www.google.com/maps/contrib/116582168079907219130?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURVdkx6U1V3EAE,Nice ambience to hang around. Alot of photo worthy props,a year ago,2020-10-16 11:16:26.991835,4.0,Jun Ren Tan,0,0,https://www.google.com/maps/contrib/109700787112302994647?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURVck1IaEF3EAE,The food was quite nice actually but the place itself felt kinda bland,a year ago,2020-10-16 11:16:26.992652,3.0,Willy Wanka,3,0,https://www.google.com/maps/contrib/114514112736731062996?hl=en-SG
